Unnamed: 0,image_url,caption_A,caption_B,human_output,llm_output,clip_small_output,clip_large_output,human_evaluator,evaluator
126,https://cs.stanford.edu/people/rak248/VG_100K_2/442.jpg,"In the image, a man is standing in front of a vibrant and eclectic wall decoration. The decoration is a striking combination of feathers, flowers, and a skull, creating a unique and eye-catching display. The.","In the image, a man is standing in front of a vibrant and eclectic wall decoration. The decoration is a striking combination of a skull, adorned with a floral crown, and a pair of red feathers.",A,0.0,0.0,0.0,nuno,
127,https://cs.stanford.edu/people/rak248/VG_100K_2/758.jpg,"The image captures a serene and narrow alleyway nestled between two stone buildings. The alley, bathed in sunlight, is flanked by the warm hues of the stone walls, which are adorned with patches of greenery.","The image captures a serene, narrow alleyway nestled between two stone buildings. The alley, bathed in sunlight, is flanked by a stone wall on the left and a stone building on the right. The stonework of the buildings.",A,0.0,1.0,1.0,nuno,
128,https://cs.stanford.edu/people/rak248/VG_100K_2/665.jpg,"In the heart of a cozy kitchen, a hand delicately holds a slice of mouth-watering quiche, its golden crust and vibrant filling hinting at a delightful culinary experience. The quiche, with its rich.","In the heart of a cozy kitchen, a hand delicately holds a slice of a tantalizing quiche, its golden crust and vibrant filling hinting at a delightful culinary experience. The quiche, with its rich.",,0.0,0.0,1.0,,
129,https://cs.stanford.edu/people/rak248/VG_100K_2/403.jpg,"The image captures a well-organized office space, bathed in the soft glow of natural light filtering through a window. Dominating the scene is a whiteboard, its surface a canvas of ideas and notes, a testament to the.","The image captures a well-organized office space. Dominating the scene is a large whiteboard, which serves as a canvas for various notes and diagrams. The whiteboard is adorned with mathematical equations and diagrams, suggesting a.",,0.0,1.0,1.0,,
130,https://cs.stanford.edu/people/rak248/VG_100K_2/721.jpg,"The image captures a vibrant city street, bathed in the soft glow of daylight. The street is lined with towering buildings, their glass facades reflecting the clear blue sky above. A large billboard stands out prominently.","The image captures a vibrant city street, bathed in the soft glow of daylight. Dominating the scene is a large billboard, its blue tarp partially obscuring the face of a man, adding an air of mystery. The.",,0.0,0.0,1.0,,
131,https://cs.stanford.edu/people/rak248/VG_100K_2/904.jpg,"In the heart of a bustling city, a family embarks on a journey through a vibrant street festival. The sky above is a canvas of blue, dotted with fluffy white clouds, casting a serene backdrop to the lively.","In the heart of a bustling city, a family of three embarks on a journey through a vibrant street festival. The father, donned in a blue shirt, leads the way, guiding his son and daughter through the maze of.",,0.0,0.0,1.0,,
132,https://cs.stanford.edu/people/rak248/VG_100K_2/286.jpg,"A delightful meal of succulent steak and crispy fries, served with a creamy sauce, all set on a charming checkered tablecloth, ready to be savored.","The image captures a delightful dining scene. A white plate takes center stage, holding a succulent steak topped with a creamy sauce, accompanied by a generous serving of crispy french fries. The plate is placed on a.",,0.0,1.0,0.0,,
133,https://cs.stanford.edu/people/rak248/VG_100K_2/340.jpg,"In the heart of a bustling city, a man in a blue shirt stands on a sidewalk, his attention captivated by the hustle and bustle around him. He's a silent observer, a passerby in the urban.","In the heart of a bustling city, a man in a blue shirt stands on a sidewalk, his attention captivated by the lively street scene before him. He holds a black bag, perhaps filled with the day's purchases or work.",,0.0,0.0,0.0,,
134,https://cs.stanford.edu/people/rak248/VG_100K_2/313.jpg,"The image captures a quiet, residential street bathed in the soft glow of a clear day. Dominating the scene is a large, red brick building, its robust structure contrasting with the delicate blue of the sky. The building's white.","The image captures a quiet, residential street bathed in the soft glow of daylight. Dominating the scene is a large, red brick building, its robust structure contrasting with the delicate play of light and shadow. The building's white.",,0.0,0.0,0.0,,
135,https://cs.stanford.edu/people/rak248/VG_100K_2/703.jpg,"The image captures a serene moment on a highway, where the road gently curves to the left, inviting travelers to continue their journey. The highway is flanked by a sturdy metal guardrail on the right, providing a.","The image captures a serene moment on a highway, where the road gently curves to the left, inviting travelers to continue their journey. The highway is flanked by a sturdy metal guardrail on the right, providing a.",,0.0,0.0,0.0,,
136,https://cs.stanford.edu/people/rak248/VG_100K_2/86.jpg,"In the quiet solitude of a subway car, a man finds his escape in the pages of a book. The car is a microcosm of urban life, with each passenger engrossed in their own world. The man, dressed in.","In the heart of a bustling subway car, a man in a gray shirt stands, engrossed in the pages of a book. His glasses reflect the soft glow of the overhead lights. The car is a symphony of colors and life.",,0.0,1.0,1.0,,
137,https://cs.stanford.edu/people/rak248/VG_100K_2/360.jpg,"In the image, a person is engrossed in their work at a desk in what appears to be a home office or a personal workspace. The individual is seated in front of a computer monitor, which is displaying a window with text, suggesting.","In the image, a person is seated at a desk, engrossed in work on a computer monitor. The desk is cluttered with various items, including a keyboard, a mouse, and a water bottle. There's also a pair.",0.0,0.0,0.0,0.0,alolika,
138,https://cs.stanford.edu/people/rak248/VG_100K_2/621.jpg,"The image captures a bustling city street, where the urban landscape is alive with activity. The street is lined with tall buildings, their facades a mix of architectural styles, reflecting the city's rich history. The buildings tower over.","The image captures a bustling city street, teeming with life and activity. The scene is dominated by a row of tall buildings, their facades a mix of architectural styles, standing as silent sentinels on either side of the.",,0.0,0.0,0.0,,
139,https://cs.stanford.edu/people/rak248/VG_100K_2/141.jpg,"The image captures a serene and narrow street in a European town. The architecture is quaint and charming, with buildings featuring ornate details and a mix of colors that add to the picturesque setting. The street is lined with black metal pol.","The image captures a serene street scene in a European town. The street, lined with tall, narrow buildings, is bathed in the soft glow of daylight. The architecture is a mix of styles, with some buildings featuring ornate fac.",,0.0,1.0,1.0,,
140,https://cs.stanford.edu/people/rak248/VG_100K_2/386.jpg,"In the image, a young man is seated at a desk, engrossed in his work on a laptop. He's wearing a vibrant red sweater, which stands out against the more muted tones of the room. The laptop.","In the image, a young man is seated at a desk, engrossed in his work on a laptop. He's wearing a vibrant red sweater, which stands out against the more muted tones of the room. The laptop.",,0.0,0.0,0.0,,
141,https://cs.stanford.edu/people/rak248/VG_100K_2/455.jpg,"In the heart of a bustling city, a green sports car is captured in motion, driving on the right side of the street. The car's vibrant color contrasts with the urban landscape, which includes towering buildings, a mix of.","The image captures a vibrant city street, bathed in the soft glow of a clear day. Dominating the scene is a green car, its sleek form cutting through the urban landscape. The car is in motion, heading towards the right.",,0.0,1.0,1.0,,
142,https://cs.stanford.edu/people/rak248/VG_100K_2/75.jpg,"The image showcases the interior of a luxurious boat, exuding an air of opulence and comfort. The boat is spacious, with a warm and inviting ambiance. The floor is made of rich, dark wood, which contrast.","The image showcases the interior of a boat, which is designed with a warm and inviting aesthetic. The boat is well-equipped, featuring a kitchen area with a sink and a stove, and a dining table with a bench seat. There.",,0.0,0.0,0.0,,
143,https://cs.stanford.edu/people/rak248/VG_100K_2/154.jpg,"In the heart of a cozy kitchen, a man stands, his attention focused on the task at hand. He's dressed in a crisp white shirt, a stark contrast to the warm tones of the room. His right hand is po.","In the image, a man is standing in a kitchen, preparing a meal. He is holding a white container, possibly a bottle or a jar, and pouring its contents into a red cup. The kitchen counter is cluttered with various items.",,1.0,1.0,1.0,,
144,https://cs.stanford.edu/people/rak248/VG_100K_2/976.jpg,"A serene suburban scene with two individuals enjoying a moment of respite on a quiet street corner, under the watchful gaze of a one-way sign and the warm embrace of a sunny day.","The image captures a serene suburban scene. There are two individuals seated on the curb of a sidewalk, engaged in a conversation. The person on the left is wearing a dark-colored shirt, while the one on the right is in.",,0.0,1.0,1.0,,
145,https://cs.stanford.edu/people/rak248/VG_100K_2/535.jpg,"A cozy kitchen and dining area, bathed in soft light, where every detail speaks of warmth and homeliness.","The image captures a warm and inviting kitchen and dining area. The kitchen is equipped with modern appliances, including a stainless steel refrigerator and a sleek black stove. The countertops are a rich brown, providing a nice contrast.",,1.0,1.0,1.0,,
146,https://cs.stanford.edu/people/rak248/VG_100K_2/592.jpg,"A lively day at the park, where families gather to enjoy the sunshine and the playground. The park is a vibrant oasis of green, with trees providing a natural canopy and a playground offering a place for children to.","The image captures a lively scene in a park, where the main attraction is a playground. The playground is bustling with children, their laughter and shouts filling the air. The playground equipment, painted in vibrant shades.",,0.0,1.0,0.0,,
147,https://cs.stanford.edu/people/rak248/VG_100K_2/81.jpg,"The image presents a well-lit, modern kitchen with a clean and organized aesthetic. The kitchen features a combination of light wood cabinets and dark wood countertops, providing a warm and inviting atmosphere. The stainless steel appliances, including.","The image showcases a well-lit, modern kitchen with a clean and organized aesthetic. The kitchen features a combination of light wood cabinets and dark wood countertops, providing a warm and inviting atmosphere. The stainless steel appliances,.",,0.0,1.0,0.0,,
148,https://cs.stanford.edu/people/rak248/VG_100K_2/724.jpg,"A serene night at an outdoor cafe, where the soft glow of string lights casts a warm ambiance over the neatly arranged tables and chairs, inviting patrons to enjoy a meal under the stars.","The image captures a serene night scene at an outdoor cafe. The cafe is adorned with a large umbrella, providing a cozy ambiance. The umbrella is supported by sturdy white poles,.",,0.0,1.0,1.0,,
149,https://cs.stanford.edu/people/rak248/VG_100K_2/871.jpg,"The image captures a bustling city street, where the hustle and bustle of urban life is palpable. Dominating the scene is a large brick building, its red facade contrasting with the clear blue sky. The building.","The image captures a bustling city street, where the hustle and bustle of urban life is palpable. Dominating the scene is a large brick building, its red facade contrasting with the clear blue sky. The building.",,0.0,0.0,1.0,,
150,https://cs.stanford.edu/people/rak248/VG_100K_2/755.jpg,"The image captures a vibrant night scene in a European city. The focal point is a grand, illuminated building with a clock tower, its architectural details accentuated by the warm glow of the lights. The building's fac.","The image captures a lively night scene in a European city. The focal point is a grand, illuminated building with a clock tower, adorned with flags and banners, suggesting a festive or celebratory occasion. The.",,0.0,0.0,1.0,,
151,https://cs.stanford.edu/people/rak248/VG_100K_2/425.jpg,"The image captures a serene marina scene at sunset. The sky is painted with hues of orange and pink, casting a warm glow on the calm water. Numerous boats of various sizes and types are docked, their m.","The image captures a serene marina scene at sunset. The sky is painted with hues of orange and pink, casting a warm glow on the calm water. Numerous boats of various sizes and types are docked, their m.",,0.0,0.0,1.0,,
152,https://cs.stanford.edu/people/rak248/VG_100K_2/61.jpg,"In the heart of a bustling city, a man and a woman stand on a sidewalk, their attention drawn to the scene unfolding before them. A green trash can, its lid askew as its contents, sits unattended on the.","In the heart of a bustling city, a man and a woman stand on a sidewalk, their attention drawn to the scene unfolding before them. A green trash can, its lid askew as if caught in a gentle breeze, sits un.",A,0.0,1.0,1.0,nuno,
153,https://cs.stanford.edu/people/rak248/VG_100K_2/647.jpg,"The image captures a bustling city scene at an intersection. Dominating the view is a large, modern building with a curved facade, featuring a mix of beige and black exterior panels. The building's design suggests it could be.","The image captures a bustling city scene at an intersection. Dominating the left side of the frame is a large, modern building with a curved facade, featuring a mix of beige and black exterior panels. The building's design.",,0.0,0.0,0.0,,
154,https://cs.stanford.edu/people/rak248/VG_100K_2/788.jpg,"The image captures a serene winter scene in a residential neighborhood. The street is blanketed in a thick layer of snow, with the cars parked neatly along the sides, their surfaces dusted with fresh snowfall. The houses, painted in.","The image captures a serene winter scene in a residential neighborhood. The street is blanketed in a thick layer of snow, with the cars parked neatly along the sides, their surfaces dusted with fresh snowfall. The sky overhead is over.",,0.0,1.0,0.0,,
155,https://cs.stanford.edu/people/rak248/VG_100K_2/984.jpg,"In the heart of a bustling city, a narrow street stretches out, flanked by tall buildings that reach for the sky. The architecture is a blend of old and new, with ornate details on the facades and modern vehicles parked along.","The image captures a serene city street, bathed in the soft glow of daylight. The street, flanked by tall buildings, is a hive of activity with several people going about their day. A few individuals are seen walking on.",1.0,0.0,1.0,1.0,alolika,
156,https://cs.stanford.edu/people/rak248/VG_100K_2/193.jpg,"The image captures a serene and inviting theater interior. The stage, bathed in a soft, warm light, is the focal point of the scene. The curtain, partially drawn, adds an air of anticipation. The rows.","The image captures a serene and empty theater, bathed in the soft glow of ambient lighting. The stage, a blank canvas, is the focal point of the room, its red curtain hanging majestically, waiting to be.",,0.0,0.0,0.0,,
157,https://cs.stanford.edu/people/rak248/VG_100K_2/886.jpg,"Serene Seaside: A tranquil tropical beach with crystal-clear turquoise waters, where the gentle waves lap against the pristine white sand, inviting relaxation and escape from the hustle and bustle of everyday.","The image captures a serene tropical beach scene. The azure water, a vibrant shade of blue, gently laps against the sandy shore. The beach is dotted with a few palm trees, their fronds swaying gently in.",,0.0,0.0,0.0,,
158,https://cs.stanford.edu/people/rak248/VG_100K_2/285.jpg,"A cozy living room with a warm and inviting atmosphere, featuring a comfortable couch, a charming wicker chair, a coffee table with a fireplace, a bookshelf filled with books, and a sliding glass door leading to a pat.","The image captures a cozy and inviting living room bathed in soft, natural light. Dominating the space is a large, comfortable couch adorned with a floral pattern, offering a warm and welcoming seating area. Ad.",,0.0,0.0,0.0,,
159,https://cs.stanford.edu/people/rak248/VG_100K_2/140.jpg,"A quiet city street where bicycles are the preferred mode of transport, parked neatly along the sidewalk, awaiting their riders. The scene is framed by a brick building, adding a touch of urban charm to the scene. A sign.","The image captures a serene urban scene. A row of bicycles, each with its own unique design and color, are neatly parked along a black metal fence. The fence, sturdy and well-maintained, stands as.",,0.0,1.0,0.0,,
160,https://cs.stanford.edu/people/rak248/VG_100K_2/484.jpg,"In the heart of a bustling city, a group of people have gathered on a sidewalk, their attention captivated by a large white tent that stands out against the backdrop of a red brick building. The tent, with its stark contrast,.","In the heart of a bustling city, a group of people have gathered on a sidewalk, their attention captivated by a large white tent that stands out against the backdrop of a red brick building. The tent, with its stark white color.",,1.0,1.0,1.0,,
161,https://cs.stanford.edu/people/rak248/VG_100K_2/348.jpg,"The image captures a professional conference room, bathed in soft light. The room is dominated by a large, rectangular table, surrounded by eight red chairs. The table is meticulously set with white tablecloths, and each place.","The image captures a formal conference room, bathed in soft light. Dominating the center of the room is a large, rectangular table, surrounded by eight red chairs. The table is meticulously set with white tablecloths,.",,0.0,1.0,0.0,,
162,https://cs.stanford.edu/people/rak248/VG_100K_2/361.jpg,"In the heart of a bustling city, a woman in a blue jacket strides confidently down the sidewalk, her path illuminated by the glow of a stop sign. The sign, a vibrant red octagon, stands out against the.","In the heart of a bustling city, a woman in a blue jacket strides confidently down the sidewalk, her path illuminated by the glow of a stop sign. The sign, a vibrant red octagon, stands out against the.",,0.0,1.0,1.0,,
163,https://cs.stanford.edu/people/rak248/VG_100K_2/196.jpg,"The image captures an interior space that exudes a sense of openness and modern design. The ceiling, painted in a light shade, is adorned with square tiles that create a grid-like pattern, adding a touch of geometric elegance.","The image captures a spacious and well-lit room, characterized by its high ceiling and a grid of square tiles. The room is devoid of any furniture or decorative items, giving it a minimalist and uncluttered appearance.",B,0.0,1.0,1.0,nuno,
164,https://cs.stanford.edu/people/rak248/VG_100K_2/910.jpg,"In the image, a young man is seated at a dining table, engrossed in the simple pleasure of a meal. He's holding a spoon, poised to scoop up a bite of cereal from a white bowl. The bowl.","In the image, a young man is seated at a table, engrossed in the act of pouring milk from a carton into a white bowl. The table, serving as the stage for this everyday scene, is adorned with a.",0.0,0.0,0.0,0.0,alolika,
165,https://cs.stanford.edu/people/rak248/VG_100K_2/323.jpg,"In the heart of a bustling city, a group of people navigate the urban landscape. The sidewalk, a vibrant tapestry of life, is a stage for the everyday drama of city life. A man in a blue jacket strides confident.","In the heart of a bustling city, a vibrant street corner unfolds. A man in a blue jacket strides confidently across the street, his path illuminated by the glow of a traffic light. The traffic light, standing tall.",,1.0,1.0,1.0,,
166,https://cs.stanford.edu/people/rak248/VG_100K_2/518.jpg,The image depicts a two-story residential house with a green exterior and white trim around the windows and roofline. The house features a covered front porch with a wooden railing and a set of steps leading up to the front door. The front.,"The image captures a serene suburban scene. A two-story house, painted in a soothing shade of green, stands as the main subject. The house features a white porch with a railing, inviting one to imagine the warmth.",,0.0,0.0,0.0,,
167,https://cs.stanford.edu/people/rak248/VG_100K_2/767.jpg,"The image captures a vibrant city street, bathed in the soft glow of a clear day. The street is a hive of activity, with people and vehicles moving in harmony. The buildings, constructed of red brick, tower over the scene.","The image captures a vibrant city street bustling with life. The street is lined with tall, red-brick buildings that tower over the scene, their windows reflecting the clear blue sky. A blue car is parked on the side of.",,0.0,0.0,1.0,,
168,https://cs.stanford.edu/people/rak248/VG_100K_2/725.jpg,"The image captures a bustling city street at night, bathed in the glow of streetlights and car headlights. The scene is a typical urban landscape, with cars in motion, their headlights piercing the darkness. The buildings, ill.","The image captures a bustling city street at night, bathed in the glow of streetlights and car headlights. The scene is filled with the hustle and bustle of urban life, with several cars in motion, their headlights.",,0.0,0.0,0.0,,
169,https://cs.stanford.edu/people/rak248/VG_100K_2/177.jpg,"A modern dental office with a sleek, clean aesthetic, featuring a comfortable chair, a large window with a view of the city, and a potted plant adding a touch of nature to the space.","The image captures a modern dental office, bathed in natural light from a large window. Dominating the scene is a sleek dental chair, its white upholstery contrasting with the black frame. Adjacent to the chair,.",,0.0,0.0,0.0,,
170,https://cs.stanford.edu/people/rak248/VG_100K_2/989.jpg,"This image captures the interior of a spacecraft, specifically the cockpit, where two astronauts are seated. The astronauts are dressed in white space suits, each adorned with patches and insignias, including the.","The image captures the interior of a spacecraft, where two astronauts are seen in their white space suits. They are positioned in the center of the spacecraft, surrounded by various equipment and controls. The astronauts are wearing.",,0.0,1.0,1.0,,
171,https://cs.stanford.edu/people/rak248/VG_100K_2/194.jpg,"The image captures a serene scene of a college campus during the golden hour. The sky, painted in hues of orange and pink, casts a warm glow on the red brick buildings that line the campus. The trees, adorned.","The image captures a serene scene of a college campus during the golden hour. The sky, painted in hues of orange, casts a warm glow on the red brick buildings that line the campus. The trees, adorned with green.",,1.0,1.0,0.0,,
172,https://cs.stanford.edu/people/rak248/VG_100K_2/490.jpg,"A cozy corner of a bathroom, featuring a pristine white toilet, a wooden vanity with a sink, and a roll of toilet paper on a holder. The room is adorned with beige tiles and a shower curtain.","The image captures a quaint, compact bathroom. Dominating the scene is a pristine white toilet, its lid closed, standing against the wall. Adjacent to it, a white sink is nestled into a wooden vanity,.",,0.0,0.0,1.0,,
173,https://cs.stanford.edu/people/rak248/VG_100K_2/570.jpg,"In the heart of a cozy dining room, a table is set for a meal that promises to be a feast for the senses. A plate of grilled fish, their skin glistening with a hint of char, takes center stage.","In the center of the image, a vibrant blue and yellow plate holds a hearty serving of grilled fish, their charred skin hinting at a smoky flavor. The fish are arranged in a neat row, their tails pointing.",,0.0,1.0,1.0,,
174,https://cs.stanford.edu/people/rak248/VG_100K_2/685.jpg,"In the heart of a serene park, a squirrel, with its bushy tail and alert eyes, is captured in a moment of culinary delight. The squirrel, a symbol of agility and resourcefulness, is perched.","In the heart of a serene park, a small gray squirrel is captured in a moment of delight. The squirrel, with its bushy tail and alert eyes, is perched on a patch of vibrant green grass. It.",B,1.0,1.0,0.0,nuno,
175,https://cs.stanford.edu/people/rak248/VG_100K_2/648.jpg,"The image captures a city street on a cloudy day, where the sky is filled with dark, heavy clouds, suggesting an impending storm. The street is lined with buildings, including a prominent white building with a flagpole on the right.","The image captures a city street on a cloudy day. The sky is filled with dark, heavy clouds, casting a dramatic backdrop over the urban landscape. The street is lined with buildings, one of which stands out with a flagpole.",,0.0,0.0,0.0,,
176,https://cs.stanford.edu/people/rak248/VG_100K_2/114.jpg,"A casual stroll in the park, two friends share a moment of connection, their laughter echoing through the trees.","In the image, there are two people standing in front of a statue. The man is leaning on the statue with his hand in his pocket, while the woman is standing with her hand on her hip. They are both dressed in casual attire,.",B,0.0,1.0,1.0,nuno,
177,https://cs.stanford.edu/people/rak248/VG_100K_2/888.jpg,"In the heart of a bustling city, two women stand on a crosswalk, their figures framed by the rhythmic pattern of the crosswalk lines. The woman on the left, her face obscured by a pair of sunglasses,.","In the heart of a bustling city, a trio of women navigate the urban landscape. The woman in the foreground, clad in a crisp white shirt and sunglasses, strides confidently across the street. Her gaze is.",A,0.0,0.0,0.0,,ryan
178,https://cs.stanford.edu/people/rak248/VG_100K_2/334.jpg,"In the heart of a cozy kitchen, a coffee machine stands ready to brew a fresh pot of coffee. The machine, a sleek stainless steel model, is adorned with a charming sticker of a rooster, adding a touch.","The image captures a well-used coffee station, brimming with a variety of items. Dominating the scene is a coffee maker, its silver exterior gleaming under the light. It's a robust machine, standing tall and ready for.",1.0,0.0,1.0,1.0,alolika,
179,https://cs.stanford.edu/people/rak248/VG_100K_2/652.jpg,"Exploring the rugged beauty of the mountainous landscape, two adventurers pause to take in the breathtaking view. The rocky terrain beneath their feet contrasts with the vast expanse of the valley and the majestic peaks in.","In the vast expanse of the mountainous landscape, two adventurers pause to take in the breathtaking view. The rugged terrain beneath their feet is a testament to the wilderness they traverse. The man on the left, don.",,0.0,1.0,1.0,,
180,https://cs.stanford.edu/people/rak248/VG_100K_2/216.jpg,"A serene living room bathed in soft light, inviting relaxation and conversation. The room is a harmonious blend of comfort and style, with a warm palette that evokes a sense of coziness. The large window offers a.","The image captures a serene and inviting living room bathed in soft light. Dominating the space is a comfortable white sofa, adorned with a vibrant throw pillow, offering a cozy spot for relaxation. A wooden coffee table.",,0.0,0.0,0.0,,
181,https://cs.stanford.edu/people/rak248/VG_100K_2/65.jpg,"In the heart of a bustling city, a vintage car, painted in a pristine white, stands out against the backdrop of modern life. The car, a symbol of nostalgia, is parked on the side of the street,.","In the heart of a bustling city, a vintage white car, adorned with a silver emblem, stands out amidst the modern hustle. The car, a symbol of nostalgia, is parked on the side of the.",,0.0,0.0,1.0,,
182,https://cs.stanford.edu/people/rak248/VG_100K_2/55.jpg,"A vibrant city street scene, where a blue and white bus is parked at a bus stop, with a group of people waiting to board. The bus stop is adorned with a lush flower basket, adding a touch of nature to.","The image captures a vibrant city street scene. Dominating the left side of the frame is a large, blue and white bus, parked and ready to embark on its next journey. The bus is a prominent feature, its size and color.",,0.0,0.0,0.0,,
183,https://cs.stanford.edu/people/rak248/VG_100K_2/235.jpg,"In the heart of a bustling city, a man and a woman share a moment of connection. The man, distinguished by his bald head and glasses, is clad in a suit and tie, a symbol of professionalism. His companion, a.","In the image, there are two people standing in front of a building with a red brick facade. The man is wearing a dark suit with a red tie and glasses, and the woman is dressed in a black and blue patterned top with a.",,0.0,1.0,1.0,,
184,https://cs.stanford.edu/people/rak248/VG_100K_2/511.jpg,"A cozy corner of a bedroom, featuring a neatly made bed with a blue and white striped comforter, a wooden headboard, and a nightstand with a lamp and a clock. The room exudes a warm and inv.","The image captures a cozy bedroom scene. Dominating the space is a bed, dressed in a blue and white striped comforter that adds a touch of classic charm to the room. The bed is flanked by a wooden headboard.",,0.0,0.0,0.0,,
185,https://cs.stanford.edu/people/rak248/VG_100K_2/296.jpg,"In the vast expanse of the savanna, a family of elephants embarks on a journey. The leader, a majestic creature with a large tusk, strides confidently towards the right side of the image. Its trunk,.","In the vast expanse of the dry savanna, a trio of majestic elephants grace the scene. The elephants, their gray skin a testament to their resilience, are captured in a moment of tranquility.",0.0,0.0,0.0,0.0,alolika,
186,https://cs.stanford.edu/people/rak248/VG_100K_2/991.jpg,"The image captures a bustling airport scene, where the tarmac is alive with activity. Dominating the foreground is a luggage cart, its red and white striped canopy providing a stark contrast to the gray of the tarm.","The image captures a bustling airport scene. Dominating the foreground is a large luggage cart, its metal frame gleaming under the airport lights. It's loaded with several suitcases, their colors muted, suggesting the journeys.",,0.0,0.0,0.0,,
187,https://cs.stanford.edu/people/rak248/VG_100K_2/846.jpg,"A serene park setting with two wooden benches, inviting passersby to rest and enjoy the tranquility of the surroundings.","In the tranquil setting of a park, two wooden benches stand side by side, inviting passersby to rest and enjoy the serene surroundings. The benches, weathered by time, are nestled on a gravel path.",,0.0,1.0,1.0,,
188,https://cs.stanford.edu/people/rak248/VG_100K_2/539.jpg,"The image captures a serene winter scene in a residential area. A black sedan is parked in a driveway adjacent to a red house with white trim. The house stands out against the backdrop of a clear sky, and the car is nest.","The image captures a serene winter scene. A black sedan is parked in a parking lot adjacent to a red brick house. The house, with its white trim and a gray roof, stands out against the snowy backdrop. The car is.",,0.0,1.0,1.0,,
189,https://cs.stanford.edu/people/rak248/VG_100K_2/555.jpg,"A serene dining room bathed in soft light, where the warmth of wood and the coolness of glass create a harmonious blend of nature's elements. The table, a canvas of elegance, is adorned with a tri.","The image captures a serene and inviting dining area. Dominating the scene is a wooden dining table, its surface gleaming under the soft light. The table is adorned with a few green apples, their vibrant color contrast.",,0.0,1.0,1.0,,
190,https://cs.stanford.edu/people/rak248/VG_100K_2/194.jpg,"The image captures a serene scene of a college campus during the golden hour. The sky, painted in hues of orange and pink, casts a warm glow on the red brick buildings that line the campus. The trees, adorned.","The image captures a serene scene of a college campus during the golden hour. The sky, painted in hues of orange, casts a warm glow on the red brick buildings that line the campus. The trees, adorned with green.",,1.0,1.0,0.0,,
191,https://cs.stanford.edu/people/rak248/VG_100K_2/189.jpg,"In the vast expanse of the savanna, a majestic lion stands as the king of its domain. The golden grass sways gently in the breeze, creating a serene backdrop for this powerful creature. The lion, with its mane.","In the vast expanse of the savanna, a majestic lion, the king of the wild, stands tall amidst the tall grass. The lion's gaze is directed towards the left, perhaps scanning its surroundings for any signs of prey.",,0.0,0.0,1.0,,
192,https://cs.stanford.edu/people/rak248/VG_100K_2/387.jpg,"In the image, a woman stands confidently in an office environment, her hands clasped together in front of her. She is dressed in a black sweater and black pants, exuding an air of professionalism. Her glasses add a touch of.","In the image, a woman stands confidently in an office setting, her hands clasped together in front of her. She is dressed in a black sweater and black pants, her attire contrasting with the white walls of the room. Her.",,0.0,0.0,0.0,,
193,https://cs.stanford.edu/people/rak248/VG_100K_2/618.jpg,"In the heart of a bustling city, a silver sedan stands parked on the side of a street, its red taillights glowing softly against the backdrop of towering buildings. The car is nestled between two other vehicles, creating a.","In the heart of a bustling city, a silver sedan is parked on the side of a street, its red taillights glowing against the backdrop of towering buildings. The car is nestled between two other vehicles, one a sle.",,0.0,1.0,1.0,,
194,https://cs.stanford.edu/people/rak248/VG_100K_2/554.jpg,"A cozy living room with a warm and inviting atmosphere, featuring a wooden cabinet with a curved top, a comfortable armchair, a wooden desk with a lamp, a potted plant, and a collection of framed pictures and decor.","The image captures a warm and inviting living room, bathed in soft, natural light. Dominating the scene is a large wooden cabinet, its rich tones complementing the room's earthy color palette. The cabinet houses an.",,0.0,0.0,0.0,,
195,https://cs.stanford.edu/people/rak248/VG_100K_2/845.jpg,"The image captures a serene park scene, bathed in the soft glow of daylight. A row of wooden benches, their natural tones blending harmoniously with the surrounding greenery, lines the path. Each bench, inv.","The image captures a serene park scene. There are **six wooden benches** arranged in a row, inviting visitors to sit and enjoy the surroundings. The benches are positioned on a **gravel path** that meanders through.",1.0,1.0,1.0,0.0,alolika,
196,https://cs.stanford.edu/people/rak248/VG_100K_2/308.jpg,"A serene day at the bridge, where city life meets nature's tranquility. People stroll along the pedestrian walkway, enjoying the view of the river and the distant cityscape. A red SUV adds a pop of.","In the image, a group of people are enjoying a leisurely walk on a pedestrian bridge that spans over a body of water. The bridge is adorned with a black metal railing, providing a safe barrier between the pedestri.",,0.0,1.0,1.0,,
197,https://cs.stanford.edu/people/rak248/VG_100K_2/874.jpg,"The image captures a moment in a city where the grandeur of architecture meets the everyday hustle and bustle of urban life. Dominating the scene is a towering skyscraper, its facade a testament to the city.","The image captures a moment on a city street, where the grandeur of a towering skyscraper stands in stark contrast to the everyday hustle and bustle. The skyscraper, a marvel of modern architecture, reaches.",,0.0,0.0,1.0,,
198,https://cs.stanford.edu/people/rak248/VG_100K_2/889.jpg,"Abandoned in the wilderness, this rusted yellow dump truck stands as a testament to the passage of time and the relentless march of progress. Its large, black tires and open bed hint at its once-mighty.","The image captures a scene of a large, rusted dump truck parked in a field. The truck, with its yellow body and black tires, is the main focus of the image. It's positioned in the foreground, with a mountain.",,0.0,1.0,1.0,,
199,https://cs.stanford.edu/people/rak248/VG_100K_2/476.jpg,"The image captures a serene suburban street on a clear day. The street is lined with houses, each with its own unique architectural style, contributing to the neighborhood's charm. The sky is a beautiful shade of blue, dotted.","The image captures a serene suburban street, bathed in the soft glow of a clear day. The street, a ribbon of asphalt, stretches out into the distance, its path uninterrupted. On either side,.",,0.0,0.0,0.0,,
